,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
10,"According to a Japanese study, the British came up with 50% of everything ever invented.",1 follower,Ákos Németh,4.2K,1.5K,3M,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
11,"Diamond jewelryBefore the girls hang my hide to dry, I’ll explain.We like shiny stones. We use shiny stones to decorate our beloved (or like to be beloved). But these stones are not too rare, neither too exemplary to pay the exorbitant prices we pay for them.Their value comes only from clever advertising. Without the cult of giving diamonds to our women, their prices would be much-much lower.We can make them artificially. We can use them in drills and saws. We even use them to create protective coating. But they are not good to anything other.The overpriced natural versions are not good for anDiamond jewelryBefore the girls hang my hide to dry, I’ll explain.We like shiny stones. We use shiny stones to decorate our beloved (or like to be beloved). But these stones are not too rare, neither too exemplary to pay the exorbitant prices we pay for them.Their value comes only from clever advertising. Without the cult of giving diamonds to our women, their prices would be much-much lower.We can make them artificially. We can use them in drills and saws. We even use them to create protective coating. But they are not good to anything other.The overpriced natural versions are not good for anything except showing off, but without professional examination, no man can tell this:or thisIs diamond. One of the four picture is made from glass.IF you do not take them to specialist, nobody will know you got glass or diamond.Why are they so overpriced? Ask De Beers.EDIT: Whoa! I did not think this much people will like my answer. Thank you!","358,179 followers",Sean Kernan,10.1K,5.6K,723.5M,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
12,"Many thousands of years ago, a bearded man came rushing into a narrow cave.He shook the snow off of the animal skins that covered him.Outside, the wind howled, pressing burningly cold air past the cave in a steady blast, snow moving horizontally in the wind.He crawled inwards, an armful of sticks and shrub at his side.Huddled into a corner, his family clung to each other, all of them shivering, haMany thousands of years ago, a bearded man came rushing into a narrow cave.He shook the snow off of the animal skins that covered him.Outside, the wind howled, pressing burningly cold air past the cave in a steady blast, snow moving horizontally in the wind.He crawled inwards, an armful of sticks and shrub at his side.Huddled into a corner, his family clung to each other, all of them shivering, hard, their bodies were near the physical limit of cold tolerance, severe hypothermia was only minutes away for his youngest child.Scrambling, he pressed the shrub down into a pile.He placed a chosen stick into another set of sticks positioned over each other, wedging it in, holding the sticks down, he inserted a thin cylindrical branch between them, placed his palms on each side, and began pressing them in opposite directions in quick bursts.He’d been able to achieve a fire once before, months ago. But it was the only time he’d achieved it intentionally.He began spinning.His family watched, desperately waiting for the heat.Slowly, slowly but surely, smoke started to emerge.A tiny red dot began to form.Seeing it, he spun the stick harder, his arms burning from the effort.The dot got brighter and brighter.And just as the tiny glowing dot is about to convert to a small flame, a gust of wind from the blizzard shifts the air in the cave, blowing it out.He glanced upwards, his youngest daughter’s eyes were closed, lips blue.He began working at it again.His arms burned, he...",UNKNOWN,Prachi,13.5K,0,0,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
13,This device to cut off the head of boiled eggs.It's called the “Eierschalensollbruchstellenverursacher”.This device to cut off the head of boiled eggs.It's called the “Eierschalensollbruchstellenverursacher”.,"2,113 followers",Pavithran Subbiah,692,110,3.6M,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
14,​​​​​,110 followers,Joey Kim,11.2K,857,11.2M,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
15,"Unfortunately, this 300$ headphone:when you only have..BUnfortunately, this 300$ headphone:when you only have..B",UNKNOWN,DurgaPrasad (దుర్గా ప్రసాద్),546,183,3.5M,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
16,Here are some !Thanks for Scrolling!Here are some !Thanks for Scrolling!,269 followers,Karthik Reddy L,16K,0,0,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
17,"Most people would say some kind of supercomputer. But I disagree. This is the most advanced piece of code I have ever read.What is it? It’s the fastMost people would say some kind of supercomputer. But I disagree. This is the most advanced piece of code I have ever read.What is it? It’s the fastThe naive way would be to do:But it’s not that efficient, since “Yet the first code example beatNo computer could come up with such an amazing algorithm. So this is, to me, the most advanced computer program ever written.Simplicity is the ultimate sophistication— Leonardo da Vinci","9,583 followers",Max Searle,2.1K,82,6.7M,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
18,"These Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medicalThese Scientific Discoveries That May Change the World Soon1. The first successful head transplant surgeryYou will probably agree that this piece of news sounds like it was told by someone who returned from the future. But the future is actually now. This is what our scientists are trying to prove.Chinese surgeons, managed by Sergio Canavero, performed2.Modern medical experts are on the way to making people forget the word “cancer.” Of course, it is impossible to cure cancer completely, but it might become as easy as curing a cold.In 2017, several ways of fighting cancer cells have been tested but the most progressive one was the method for3. Genetical editing to treat a patientIn August 2017 bioengineers changed the genes of a living person. Experts at Oregon University made their first attempt to4. Chinese scientists cloned a monkeyThe first5. Israeli eye ophthalmologists invented eye drops that restore the eye cornea.Can you imagine that very soon glasses for eyesight correction won’t be necessary anymore and their job will be done by regular6.Scientists created a vest that can warn you about a heart attack several days in advanceSmart VestThe creator of this invention says that the application can give a diagnosis and even predict serious heart issues because the abnormal activity of the heart can be noticed on the ECG 2 days before the heart attack. The vest has already been successfully tested on volunteers.Thanks for readingWith ❤️ DP ✍️",0 followers,Jake Mawson,1.1K,55,422.6K,https://www.quora.com/Is-the-Sony-PS-the-most-advanced-gadget-ever-invented
19,"Today while I was scrolling through my google news I came across this,Turning water cans into urinalsIn India where the number of mobiles are higher than toilets, I found this as an amazing thing which was made by a group of school students who were 13 years old.We all know that in our country in some remote schools there aren't any toilets and students are encouraged to go out.They made this within a budget of ₹Here are the proud inventors.__/\__ Take a bow.Source:Today while I was scrolling through my google news I came across this,Turning water cans into urinalsIn India where the number of mobiles are higher than toilets, I found this as an amazing thing which was made by a group of school students who were 13 years old.We all know that in our country in some remote schools there aren't any toilets and students are encouraged to go out.They made this within a budget of ₹Here are the proud inventors.__/\__ Take a bow.Source:",43 followers,Elizabeth Greene,1.2K,2.7K,7.3M,https://www.quora.com/Is-the-Sony-PS-the-most-advanced-gadget-ever-invented
20,"This is The Inbetweeners.AndThis is The IT Crowd. I basically know it word for word at this point because I’ve seen it so many times, which is probably a bad thing, but I don’t care!This is The IT CrowdThis is The Inbetweeners.AndThis is The IT Crowd. I basically know it word for word at this point because I’ve seen it so many times, which is probably a bad thing, but I don’t care!This is The IT CrowdAnd yes. The actor 3rd in on the right?This is Red Dwarf, a programme which has been going since 1988 and, with the odd 10-year gap, is stillAnd thisOh, and guess what. The robot? He’s played by the same actor in both versions!All three of these programmes were perfect, and I feel offended on the behalf of all you Americans for having people think, for some reason, that you couldn’t appreciate ourI mean sure, maybe some of the references might not be entirely accessible, but you could still have a good go! That’s like saying we need a Friends UK. I’ve never watched a lot of Friends, but I already know that would be a train wreck.Of course, it’s notSo yeah,","5,352 followers",Valerio Cietto,677,2.4K,9.1M,https://www.quora.com/Is-the-Sony-PS-the-most-advanced-gadget-ever-invented
21,"Let me tell you a story:In 1986 I went across China, from Beijing to Urumqi, Turpan, and Kashgar. On the way I stopped off in DaTong, on a mission to find an American guy who had moved there (turns out he had already left China— but that’s not relevant to the story).On the train I met a young PLA soldier who spoke pretty good English. He was traveling home for the first time in over a year, and hadn’t been in contact with his family all that time. It would have been reasonable had he simply said goodbye to me at the station and went on his way, but instead he took me to his home. His mother crLet me tell you a story:In 1986 I went across China, from Beijing to Urumqi, Turpan, and Kashgar. On the way I stopped off in DaTong, on a mission to find an American guy who had moved there (turns out he had already left China— but that’s not relevant to the story).On the train I met a young PLA soldier who spoke pretty good English. He was traveling home for the first time in over a year, and hadn’t been in contact with his family all that time. It would have been reasonable had he simply said goodbye to me at the station and went on his way, but instead he took me to his home. His mother cried when she saw her son and rushed out to buy meat, fish and other really expensive things. This was a coal mining family, with one room, and everyone heating and sleeping on top of the oneOf course I was too ignorant to be embarrassed about this lavish treatment.Then after dinner, instead of sitting around reconnecting with his family, he helped me find people back in town who might help me with my mission.My opinion of China and the Chinese? After over 30 years I’m still here, and still have a warm feeling when I think about that special dinner with the DaTong coal miners.",52 followers,David Levy,2.8K,293,1.9M,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
22,"As for me, I am an American who has visited, lived, and worked in China since the 1980s. I personally love China. I think the country, landscape, culture, food, and people are great. I can read, write, and speak Mandarin. I am China’s biggest fan. While in China, I got a severe lung infection. I was dying. A Beijing public hospital saved my life, and it cost a small fraction of what it would have cost in the US. So I really love China. I know that China has problems, like any country, but I personally have a very positive view of China.",1 follower,Huyen Nguyen,1.6K,314,16.6M,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
23,"No, most Chinese think that China still has a long way to go before it can become a leader in many areas, and are surprised to hear that many non-Chinese think that China is so strong and powerful, and on its way to No. 1.","1,592 followers",Bevin Chu,753,1.2K,3.2M,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
24,"Just stop judging the Chinese, or any other group for that matter.Accept that Chinese are different without having to pass judgement on their being good or bad.Different is just different, and think about what can be learned from their experience.And if you can’t say anything good, just shut up.",86 followers,Sunny Coicis,2.4K,0,0,https://www.quora.com/Are-there-instances-where-reverse-engineering-actually-helped-the-Chinese-build-better-products
25,"I would certainly hope not!I think the Chinese government represents something quite intimidating to the world.When you say hate, I think for many it is fear. Fear of Chinese becoming the global dominant superpower and what that could mean to the freedoms of the western world. I still argue that many of those freedoms are internally in conflict but that’s a much much much wider subject that would take an enormous amount of time to unpack.What I would like to say is this. Fear/hatred of the Chinese government is somewhat understandable.BUTI would urge people to look to the human aspect. To theI would certainly hope not!I think the Chinese government represents something quite intimidating to the world.When you say hate, I think for many it is fear. Fear of Chinese becoming the global dominant superpower and what that could mean to the freedoms of the western world. I still argue that many of those freedoms are internally in conflict but that’s a much much much wider subject that would take an enormous amount of time to unpack.What I would like to say is this. Fear/hatred of the Chinese government is somewhat understandable.BUTI would urge people to look to the human aspect. To the people of China. Who in my experience of living here for a long time are incredibly warm, kind, loving and pragmatic. I love my life in China. My wife, my children, friends, and extended family are the most incredible people.On many occasions, I have had people on the street share their umbrella with me when I was caught in the rain. I’ve had people escort me to a subway gate when I got lost.Another deep cultural aspect in China is the term “guanxi 关系” very loosely translated to “relationship”, is the foundation of society. It’s a form of accepted societal tradition that pushes us to build bonds with each other and do each other favours to build that relationship. Once a bond is formed that is like family, and we help each other out from time to time as if we are family. That can be seen negatively, like a quid pro quo perhaps. but I think it’s a lot better than the “dog eat dog” ethos. It emphasizes success through bonds formed. Isn’t that a great thing? And I’ll tell you from personal experience, these bonds, are not fake bonds. They develop into deep and meaningful relationships based on trust and helping one another.I’ve never been to a country where the people are more actively friendly than China. I feel extremely privileged to live here.So in answer to your question. Perhaps yes, perhaps a lot of people do hate China. But I don’t think they should and I imagine most of those people have never been here.I think as with any human life, we should look to individuals, cultures, traditions, and just the beauty in everyday life where people are kind and helpful to each other.",22 followers,Joseph Wang,698,28.6K,104.8M,https://www.quora.com/Who-would-win-a-single-Celestial-or-all-of-Star-Wars
