,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
29,"There is popular story on working smarter which goes something like this.A soap manufacturing company received many complaints from their retailers mentioning that some of the purchased soaps were empty. There was packaging but there was no soap inside them. Since these soaps were manufactured in lots, the issue was critical as the retailers were paying for empty boxes.This issue is harder to resolve as the whole process is automated by big machinery. The management assembled their technical team and asked to get them a best way to suggest how would they resolve the issue. Many engineers propoThere is popular story on working smarter which goes something like this.A soap manufacturing company received many complaints from their retailers mentioning that some of the purchased soaps were empty. There was packaging but there was no soap inside them. Since these soaps were manufactured in lots, the issue was critical as the retailers were paying for empty boxes.This issue is harder to resolve as the whole process is automated by big machinery. The management assembled their technical team and asked to get them a best way to suggest how would they resolve the issue. Many engineers proposed different solutions. They chose the top two:Both these solutions were somehow impractical. It was not suggestive to pass each soap box through a weighing machine as it slows down the manufacturing process since each soap box has to pass through. The second solution requires constant monitoring from a representative which is not recommended.The managers now placed a hefty prize money and asked the people who were working down in the line to suggest something for the issue. One maintenance laborer went to the manager and asked some money in advance for the solution. The maintenance guy said he will return back the money if he didn’t found the solution, but if he did, the manager will require to give him two times the prize money since he is also providing the mechanism for resolving the issue. The manager agreed and provided him some money.As the days progressed, the company heard fewer complaints about the empty soap boxes. Until one day, there were no complaints from them at all. The manager remembered the guy who mentioned he will find a solution. He thought may be it was his work. He met the guy and asked whether his solution worked. He said, absolutely, and asked whether he is receiving any complaints now. The manager responded, no they aren’t. The maintenance guy mentioned he will give him the mechanism once he provides him the agreed prize money. The manager had a discussion with higher officials and gave him his prize money.The whole management was curious on what the mechanism was, whether he used sensors or some machines. The maintenance guy requested only one person to accompany with him. His manager went along. They both stopped at a place where the belt with the soap boxes goes into other machinery where it packs them into boxes.The manager didn’t see anything unusual there. The maintenance guy casually bent down and turned on a switch. A fan, which was right besides the manager, started blowing some air. When it was on full speed, it just blowed away the empty boxes which he placed them for demonstration. He turned off the fan, unplugged it and handed it to the manager while slowly walking away.The moral of this story is pretty simple. If you understand the problem at a very fundamental level, it just requires a lazy ass to resolve it. Also, common sense is the best starting step to find a resolution to a problem. We see this lacking in some people causing them to do great hardship when it can be done with simple common sense.Edit:If it is already posted on Quora or if you have already read it, please down vote the answer. If you have a source for this story, please leave a comment and I will update it. Thank you.",0 followers,Nicolas Cole,2.9K,900,35.6M,https://www.quora.com/Is-the-US-cutting-off-technology-sales-to-Chinese-company-Huawei-a-move-that-might-backfire-for-the-US
30,"This technique is very effective and has helped me a lot. As we know that it's difficult to concentrate for a long duration, we can use this technique to improve our productivity.When you have a task to be completed, set your alarm to 25 minutes and complete that task in this slot. Take a break for 10 minutes and then begin the next task.If your previous task is incomplete, then continue with it.These applications are available for most of the devices. Just install them. Set your task. And avoid all the disThis technique is very effective and has helped me a lot. As we know that it's difficult to concentrate for a long duration, we can use this technique to improve our productivity.When you have a task to be completed, set your alarm to 25 minutes and complete that task in this slot. Take a break for 10 minutes and then begin the next task.If your previous task is incomplete, then continue with it.These applications are available for most of the devices. Just install them. Set your task. And avoid all the distractions.Like a to-do list. I write this on a sticky note and paste it onto my study table.This will surely increase your productivity.May be a chocolate, or surfing the internet for 10 minutes or anything else which can refresh your mind.This will make your feel happy and gain a sense of achievement.You can try nuts like pistachios, almonds, walnuts, cashews.Include apple, blueberries and green leafy vegetables in your diet. Also keep yourself hydrated.The faster your read and type, the more data you can process.A well-lit environment with fresh air can surely help you to learn better.Do you learn faster with visual aids or with audio books? Analyze this. I always make small placards to write my notes and use visual aids to learn in a better way.Are you a night owl or an early morning person? Accordingly, prepare your time table and work smartly.Thanks a lot for the amazing A2A! :)Pc-My phone and Google Images.",0 followers,Samia Afrin,937,0,0,https://www.quora.com/Is-the-US-cutting-off-technology-sales-to-Chinese-company-Huawei-a-move-that-might-backfire-for-the-US
31,"Working smart is when you do whatever is expected from you within the normal hours.If you have to mention “working hard” regularly, for whatever reason - that means something is missing.However, if you're having fun at work 12 hours a day,...",0 followers,Rakesh Jilla,1.3K,94,5.3M,https://www.quora.com/Is-the-US-cutting-off-technology-sales-to-Chinese-company-Huawei-a-move-that-might-backfire-for-the-US
32,"1. Eat the frog, tackle your most important tasks first.We use 9am-10am as “Crush” time.During this time, we get our most challenging tasks out of the way and don’t disturb one another with questions. Whichever activity you are dreading the most is probably the one you need to complete first thing in the morning.2. Plan tomorrow tonightCreate a short list of simple to-dos at night can help you hit the ground running in the morning, establishing a productive momentum that will carry you through the rest of the day.3. List your “crucial results” for the day.Create a spreadsheet listing your top1. Eat the frog, tackle your most important tasks first.We use 9am-10am as “Crush” time.During this time, we get our most challenging tasks out of the way and don’t disturb one another with questions. Whichever activity you are dreading the most is probably the one you need to complete first thing in the morning.2. Plan tomorrow tonightCreate a short list of simple to-dos at night can help you hit the ground running in the morning, establishing a productive momentum that will carry you through the rest of the day.3. List your “crucial results” for the day.Create a spreadsheet listing your top 3 crucial for each day. This will help you plan each day and make sure you’re maintaining focus on the most important tasks each day.4. Change your self-talk.A simple shift in perspective can do wonders for your motivations and energy levels. Instead of saying “I have too much to do today!”, say “These are the two things I need to focus on today. ”",19 followers,Sahana Nagaraja,1.8K,1.9K,5.8M,https://www.quora.com/Is-the-US-cutting-off-technology-sales-to-Chinese-company-Huawei-a-move-that-might-backfire-for-the-US
33,"1. Eat the frog, tackle your most significant assignments first.We utilize 9am-10am as ""Pulverize"" time.During this time, we move our most difficult undertakings and don't upset each other with questions. Whichever action you are fearing the most is likely the one you really want to finish first thing.2. Plan tomorrow this eveningMake a short rundown of easy tasks around evening time can assist you with stirring things up around town running in the first part of the day, laying out a useful force that will bring you through the remainder of the day.3. List your ""vital outcomes"" for the afterno1. Eat the frog, tackle your most significant assignments first.We utilize 9am-10am as ""Pulverize"" time.During this time, we move our most difficult undertakings and don't upset each other with questions. Whichever action you are fearing the most is likely the one you really want to finish first thing.2. Plan tomorrow this eveningMake a short rundown of easy tasks around evening time can assist you with stirring things up around town running in the first part of the day, laying out a useful force that will bring you through the remainder of the day.3. List your ""vital outcomes"" for the afternoon.Make a bookkeeping sheet posting your main 3 critical for every day. This will help you plan every day and ensure you're keeping up with center around the main undertakings every day.4. Change your self-talk.A straightforward change in context can do ponders for your inspirations and energy levels. Rather than saying ""I have a lot to do today!"", say ""These are the two things I want to zero in on today. ""5. Utilize inactive chance to take out administrator errandsHolding up in line at the supermarket, at the bank, in the lift, and so on. Bring a book you've been significance to peruse, clear a couple of messages, or make up for lost time with notices. Or on the other hand just let your psyche meander and notice your general surroundings.6. Figure out how to say noFigure out how to say no more frequently to watch your time for your most elevated influence exercises.A maxim ""no"" tip: When somebody comes to you with a solicitation that you want to express no to, just request that they allow you 15 minutes to complete what you're chipping away at then when you come around to figure out what they needed, they'll frequently have sorted it out all alone.7. Begin the day with organized 'personal time':Go through email and web-based entertainment refreshes that have stacked up for the time being and emergency the build-up. Take out speedy reactions and references, so others can begin chipping away at assignments. Plan the greater assignments. Also, erase the stuff that is instructive or not significant.8. Use agendas for monotonous assignments to diminish blunders:Especially when you are exhausted or are working under time imperatives, agendas keep you on target.9. Take out private interruptions:Individual interruptions could likewise kill your efficiency at work. At the point when you let individual interruptions obstruct your work, you would effortlessly lose concentration and sit around sitting idle.10. Stand more:Could it be said that you are feeling somewhat languid around 3pm? Stand up!Is your stance beginning to fade? Stand up!It's straightforward, yet entirely it's powerful.～Reward tip: Track down the genuine, persuading justification for getting done with the responsibility.In the event that you experience a downturn in your typical efficiency, an absence of inspiration may be the guilty party. Inspiration is the fuel for efficiency despite detachment, and creating it is basically as straightforward as tying the job needing to be done back to a greater, more significant objective.Upvote if any of these could help you.",7 followers,Priyank Srivastava,818,0,0,https://www.quora.com/Is-the-US-cutting-off-technology-sales-to-Chinese-company-Huawei-a-move-that-might-backfire-for-the-US
34,"Are we living or existing, don't delay any longer; let's get started 👇👇👇",0 followers,Amy Zhang,781,152,3.2M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
35,"I spoke to many young lead engineers working in leading MNCs and asked them how they got promoted so fast. They said its all about the impact. No brainer that I understood nothing what they meant by it so I asked them to explain in detail.They say engineers usually have no idea about what are prized in the industry when they transition from academia to full time job. Usually academia trains you to memorize some critical concepts, theorems and formulas and train you on them by allocating maximum marks to questions related to those. But they never really focus on why those concepts/formulas workI spoke to many young lead engineers working in leading MNCs and asked them how they got promoted so fast. They said its all about the impact. No brainer that I understood nothing what they meant by it so I asked them to explain in detail.They say engineers usually have no idea about what are prized in the industry when they transition from academia to full time job. Usually academia trains you to memorize some critical concepts, theorems and formulas and train you on them by allocating maximum marks to questions related to those. But they never really focus on why those concepts/formulas work for these set of problems nor do they teach about thinking for alternative solutions or efficiency of the solution. This is the difference when working in the corporate.They said, engineers when they start working, they try to secure their job by becoming critical resource. They do this, by being an expert at solving recurring issues. That do help them keep their job but don’t help them grow. Instead if they wrote some algorithm or some unit test to prevent the issues from occurring again, it makes them get noticed and thus make them visible for promotions.","1,382 followers",Vineet Shetty,807,319,3.1M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
36,"In order to work smarter instead of harder, all you need to do is to work smarter.So, in conclusion, you have to work smarter in order to not work harder, and that’s all there’s to it.No, but seriously - There’s no singular answer to this question. It all depends on what you do. For example, many different industries and jobs can get things automated. But some you can’t do this for some jobs and industries. There will always be things that you can do to shorten the amount of time you spend on a certain thing.For example, back when I worked as a PC repair person (and yes, I enjoy doing work aroIn order to work smarter instead of harder, all you need to do is to work smarter.So, in conclusion, you have to work smarter in order to not work harder, and that’s all there’s to it.No, but seriously - There’s no singular answer to this question. It all depends on what you do. For example, many different industries and jobs can get things automated. But some you can’t do this for some jobs and industries. There will always be things that you can do to shorten the amount of time you spend on a certain thing.For example, back when I worked as a PC repair person (and yes, I enjoy doing work around PCs (both desktop and laptops), we usually installed all drivers manually, but then I started wondering why not just do it through Windows update. Windows 10 and 11 both install the most up-to-date drivers and the only two that you might need to install are the audio and GPU drivers separately. But even those are perfectly fine if installed through windows updates. So I just install the requested OS, and turn the updates on while I work on something else. This more than double the amount of time I have to do other things.But that’s just one example for a single niche, and you’ll have to figure out for yourself what you can do to have an easier time by working smarter.","90,267 followers",Lukas Schwekendiek,573,3.6K,77.2M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
37,Love what you do. Through love only you become innovative and get many smart ways to do something.Thanks 👍MyselfAsk your question ❓Take care 💅Love what you do. Through love only you become innovative and get many smart ways to do something.Thanks 👍MyselfAsk your question ❓Take care 💅,40 followers,Jax Svila,734,95,225.4K,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
38,"A substitute teacher asks students of class 4 toHe gave this randomly so that he can concentrate on his work and student dont make any noise and be busy with this problem.“5050″Carl Friedrich gaussThe teacher was astonished to see his approach which was like this:So basically he just add 101 (100 times) which can be written as 101*100 and he divide it by 2 as he was adding the above two series. Now this gives as “5050”While others are adding number one by one he work in smart manner and later gifted us his beautA substitute teacher asks students of class 4 toHe gave this randomly so that he can concentrate on his work and student dont make any noise and be busy with this problem.“5050″Carl Friedrich gaussThe teacher was astonished to see his approach which was like this:So basically he just add 101 (100 times) which can be written as 101*100 and he divide it by 2 as he was adding the above two series. Now this gives as “5050”While others are adding number one by one he work in smart manner and later gifted us his beautiful work on arithmetic progression(AP)And for no reason here's a quoteIf I had four hours to chop down a tree, I’d spend the first two hours sharpening the axe",UNKNOWN,Jess H. Brewer,626,22.9K,47.3M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
39,"Alright. Story time.Once upon a time, there was a pig and a monkey.The pig was strong, with a sturdy snout and four stout legs. The monkey was clever but lean, with limbs like twigs and a slender tail swinging behind him.One day, all the animals were called upon by the lion king.There was a need to move a large supply of logs to a different location.Everyone was to help.The pig sneered at the monkey.“You might be clever with that monkey brain of yours, but I’d like to see your skinny arms try to move these logs. You’re going to embarrass yourself!”With that, he began pushing a nearby log withAlright. Story time.Once upon a time, there was a pig and a monkey.The pig was strong, with a sturdy snout and four stout legs. The monkey was clever but lean, with limbs like twigs and a slender tail swinging behind him.One day, all the animals were called upon by the lion king.There was a need to move a large supply of logs to a different location.Everyone was to help.The pig sneered at the monkey.“You might be clever with that monkey brain of yours, but I’d like to see your skinny arms try to move these logs. You’re going to embarrass yourself!”With that, he began pushing a nearby log with his snout, making small grunts along the way.The monkey didn’t say anything.Instead, he climbed up the tree, and came back with a vine in his hands.Then he tied it to the log, rolling it over to the river nearby, and the log floated effortlessly.And while the monkey began walking his log along the riverside, the log followed with ease.By the time the pig was half way there with his first log, snorting and sweating, the monkey had moved three already.The End.",288 followers,Deepak Mehta,514,3.9K,105.2M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
40,"> At a convention, several intelligent members of an organisation wentout for lunch at a local cafe . When they sat down, one of them discovered that their salt shaker contained pepper, and their pepper shaker was full of salt.How could they swap the contents of the two bottles without spilling any, and using only the implements at hand? Clearly -- this was a job for them, people with high IQ. Th> At a convention, several intelligent members of an organisation wentout for lunch at a local cafe . When they sat down, one of them discovered that their salt shaker contained pepper, and their pepper shaker was full of salt.How could they swap the contents of the two bottles without spilling any, and using only the implements at hand? Clearly -- this was a job for them, people with high IQ. The group debated the problem and presented ideas and finally, came up with a brilliant solution involving a napkin, a straw, and an empty saucer.They called the waitress over, ready to dazzle her with their solution. ""Ma'am,"" they said,"" we couldn't help but notice that the pepper shaker contains salt and the salt shaker."" But before they could finish...the waitress interrupted. ""Oh...","66,016 followers",Niklas Göke,55.9K,235,32.2M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
41,"It’s the story of a company who wanted to be efficient.They stripped everything down to the bare minimum needed to function, made sure it was all really tight.They were really proud of themselves, there was never anyone who was not doing anything, never any extra stock laying around, etc.Unfortunately, after just a little bit of time, something happened.An employee was sick, or got injured, or quit because of burnout, or there was a bad batch, a delay in shipment, a storm, a pandemic, something happened, there was change over tiIt’s the story of a company who wanted to be efficient.They stripped everything down to the bare minimum needed to function, made sure it was all really tight.They were really proud of themselves, there was never anyone who was not doing anything, never any extra stock laying around, etc.Unfortunately, after just a little bit of time, something happened.An employee was sick, or got injured, or quit because of burnout, or there was a bad batch, a delay in shipment, a storm, a pandemic, something happened, there was change over time.Unfortunately, there was no leeway, no flexibility to adapt to change, everything was already stretched. It was already all hands on deck, a single missing person caused a chain reaction, or there was a bad batch or shipment delay and no stock, so immediately is caused issues, there was a pandemic but no masks were available, or hospital beds had been cut down to only the amount needed for an average day, who knows.Everything was already stretched so tight that a single little point of failure immediately caused the whole thing to fall apart.There were two farmers, an uneducated one, and an educated one.The guy who didn’t know anything planted kind of randomly, he would put both a plant that likes a lot of water and a plant that needed more of a dry soil, in the same area, he didn’t know the difference.The educated farmer knew which plants grew best where. He optimized everything, checked the past 20 years of weather, made predications about expected rainfall, and planted the best possible crop for his area.The first year was normal, the guy who was planting randomly got a harvest, and the guy who optimized got a better harvest.The next year, there was a freak weather event, conditions changed, it was like nothing we saw in the last 50 years.The guy who planted randomly got his harvest.The guy who optimized got nothing.Either you leave room for errors, a margin of safety, breathing room, etc, or you have at best a one trick pony, more likely a failure waiting to happen.Whatever you are doing, you need to avoid the tunnel vision, take a step back, and look at the bigger picture.You will save yourself a lot of trouble in the long run.",0 followers,Andres Pedraza,21.4K,2.6K,2.7M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
42,"Getting up early and working hard before noon. This may sound like a “work harder” proclamation, but this is what I found helped kickstart the rest of my day!This is the same philosophy as “eat the frog” or “do the scariest thing first” and it has worked wonders for me.What I want you to realize about this is that it can mean anything from doing more in the day, to doing the most difficult thing fGetting up early and working hard before noon. This may sound like a “work harder” proclamation, but this is what I found helped kickstart the rest of my day!This is the same philosophy as “eat the frog” or “do the scariest thing first” and it has worked wonders for me.What I want you to realize about this is that it can mean anything from doing more in the day, to doing the most difficult thing first to doing everything you set out to do in the morning.There is no greater feeling than getting everything important done before noon! Think about having the rest of the day off AND already having accomplished some insanely big tasks!Motivation is an emotion you can call upon from time to time, but it generally comes and goes as it pleases. In this case motivation makes an exception and stays almost the rest of the day.Not only will you feel extremely motivated, which increases your productivity a lot, but you will also feel super confident, like you are owning the world and all other tasks will be a piece of cake.This is the reason so many successful people get up around 5 or 6 in the morning. The feeling will still be there no matter how early you get up because the world will still get the same amount done by noon regardless of how much you do.What I mean by that is this: Have you ever gone for a morning stroll before most people get to work or before some people get up? Maybe it was a very late night stroll or an early morning rise, but either way there was a calm sense of peace around, right?Compare that how it feels to go outside at noon and you will literally feel the differenc...",0 followers,Liz Huber,1.1K,123,1.4M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
43,"The time when I wasHow did I do it?  I'll caution you by saying that it's not necessarily easy and takes a bit of practice to get it right, but here's what you need to do in whatever order makes sense for you:The time when I wasHow did I do it?  I'll caution you by saying that it's not necessarily easy and takes a bit of practice to get it right, but here's what you need to do in whatever order makes sense for you:I got this through trial-and-error, and it led me to be pretty productive and happy.",UNKNOWN,Anonymous,9K,0,0,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
44,"Easy, here goes the list:Or follow Johny Depp's advice:Just keep moving forward and don't give a shit about what anybody thinks. Do what you have to do, for you.I don't consider work doing something that you love. If you work in something that you love, fight with yourself to work as little as possible. Working in something that you love is like being in a time sucking machine.I love to program. Ouch!Cheers!","99,876 followers",Alcatraz Dey,4.5K,1.4K,68M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
45,"If you find out, let me know.  I retired in order to get some writing done, and all I've managed so far is a few hundred pages of unpublishable fiction and a bunch of rants and quips on fora like quora.",18 followers,Asim Qureshi,2.5K,996,155.4M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
46,A. At work* Bookmark the most visited pages to save the hassle of typing tens of times a dayA. At work* Bookmark the most visited pages to save the hassle of typing tens of times a day* Use RescueTime [ https://www.rescuetime.com/ ] to manage your time and distractions,326 followers,Anubhav Jain,4.4K,4.4K,123.3M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
47,"Sleep 9 Hours a Night: Although it may seem excessive, your performance will improve so dramatically that you will immediately make up the ""lost"" 3–4 hours you would have worked at 50% capacity.Make a Fast as Hell Router investment: Hopes and ambitions are killed by slow internet... or at least effectiveness and productivity. I would advise purchasing the Asus Nighthawk X6 AC3200.Perform the hardest task of the day two to three hours after waking up: Your most precious resource isn't time. energy in the mind. The only time you have peak mental energy is between 90 and 120 minutes after you getSleep 9 Hours a Night: Although it may seem excessive, your performance will improve so dramatically that you will immediately make up the ""lost"" 3–4 hours you would have worked at 50% capacity.Make a Fast as Hell Router investment: Hopes and ambitions are killed by slow internet... or at least effectiveness and productivity. I would advise purchasing the Asus Nighthawk X6 AC3200.Perform the hardest task of the day two to three hours after waking up: Your most precious resource isn't time. energy in the mind. The only time you have peak mental energy is between 90 and 120 minutes after you get up, and this period typically lasts between 2-3 hours. At this moment, do your most vital chores.Have Your Groceries Delivered: Going grocery shopping wastes time, takes time away from other activities, and can lead to overspending on unhealthy foods. For only a few additional bucks, use an app like Instacart to have your weekly groceries delivered right to your door.Make a Sunday/Thursday Meal Plan and Prepare the Food: Eliminating unneeded decisions is a wonderful approach to speed up the process and increase productivity. Choosing what to eat every day is one of the most wasteful choices. Every Sunday and Thursday, spend two to three hours preparing a healthy lunch. It will transform your life, I promise.Hire Someone to Clean Your Home or Apartment: Success and productivity both depend on a clean environment. Hire a house cleaner as frequently as you can afford to come if you work from home (or even if you don't). Within the first month, it will pay for itself.Exercise for 30 to 90 minutes each day: If you don't have 30 minutes to spare, you should at least exercise for 60. Seriously. Exercise is a required component of your work description, according to the Harvard Business Review on several occasions. It is necessary for mental health and top performance.Use a Dvorak keyboard and a faster mouse: You'll avoid wasting hours of time each year by using these two tricks.Use smart home automation: Purchase a Roomba and set up an Alexa (or comparable device) that enables voice control of various devices. It will help you save a tonne of time and give you Tony Stark-like confidence.Make location-specific tasks: Divide your day into several duties, such as writing, email correspondence, sales letter creation, etc. Next, choose a specific place for each task and ONLY finish that work there. This may be as easy as switching which side of the table you sit on, but it can generate strong mental connections that will speed up your productivity.Automate Your Accounts: You're doing it incorrectly if you spend more than a few hours each month reviewing your finances. Automate your money by following the I Will Teach You to Be Rich procedures, and your bills, investments, and savings will all be handled automatically.Ten minutes of meditation This technique could ""Cost"" you time, but it will pay for itself in improved mental performance and clarity, similar to how sleep and exercise do.Seriously, outsource the things you despise. Pay someone else to do something you detest doing. You'll gain time, stop a mental energy leak, and be able to concentrate on things of greater importance.Plan your week with Google Calendar: You'll be 1,000 times more productive and save hundreds of hours a year if you know EXACTLY what has to be done each day. I'm going to guarantee you'll do more than ever if you use Google Calendar to schedule your whole week.Play video games while watching TV: This is true. If you're the kind of person asking these questions on Quora, you probably don't relax and recharge your body and mind very well. Every night, allow yourself 1-2 hours of guilt-free ""fuck off"" time to do anything you want. Later in the week, you'll be more productive because it will give you more energy.for purposes of this article, further information, resources and references are available at my Quora profile.","3,321 followers",David Haldorsen,815,109,6.7M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
48,"Many people work3 UNCOMMON WAYS TO WORK SMARTN1) PLAY A GAMESelf-discipline comes with having a strict schedule and short-term goals. To make your work even more productive, it is better to set deadlines for yourself or “To motivate yourself to follow your daily schedule, use aMany people work3 UNCOMMON WAYS TO WORK SMARTN1) PLAY A GAMESelf-discipline comes with having a strict schedule and short-term goals. To make your work even more productive, it is better to set deadlines for yourself or “To motivate yourself to follow your daily schedule, use aUnder no circumstances, should you eat a candy if you do not meet your goal. This way, you will be far more motivated to reach your daily goal: not because you desperately need that candy. But because our brains are pre-wired to like playing games and winning them.And winning, in this case, is eating the candy.N2) COMPETE WITH OTHERSWhen preparing for International Physics Olympiad 2016, two of my friends and I were solving the past Olympiad problems under test conditions for several weeks. At the beginning, however, we couldn’t properly concentrate and test our knowledge.To solve the issue and motivate ourselves, we decided to make a bet of $0.10. To make things even worse, only one of the three of us would lose. This made us even more motivated to give our best shot at writing the tests because none of us wanted to be the “As with the previous tactic, the $0.10 wasn’t our motivator. Playing a game and winningN3) CHEAT SOCIAL MEDIAPut“dweg37cbtr31yr8yrt2txr67btcwufguwbfuywegyufg*^&^%EDTfsyqgywg871ge76x1ge76x37gcrc298y1xmucht4yv92874982787T&^F^%%$D%)YT^%$%^RTVysfwfdwdew7rgwyurgwidfhwe8yd87t^&R^FDuywgd7fTD%$SD6d72hieh8qg6”After that, write it down with a pen. Put the piece of your paper somewhere safe and don’t touch it, unless you",0 followers,Rohit Kapoor,9K,2K,23.3M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
49,"I shall tell you my story, this is how I did my A/Level exam in 3 months.SoooBecause of the fact only 10% of them can secure places in government universities the exam is soo hard. But the most depressing fact is most of them compete for 700 seats in engineering colleges.I was the lazy one in my class. In term tests I was in the bottom half (even after always copying the MCQ paper from mI shall tell you my story, this is how I did my A/Level exam in 3 months.SoooBecause of the fact only 10% of them can secure places in government universities the exam is soo hard. But the most depressing fact is most of them compete for 700 seats in engineering colleges.I was the lazy one in my class. In term tests I was in the bottom half (even after always copying the MCQ paper from my friend who later ranked in top 10 students). I hated engineering, so life was easy for me. Then one day -to be specific 30th April 2016- I realized that if I work like this I’m not going to be selected for any college whatsoever.For the first time I really panicked. I went straight to the book shop and bought books for inorganic chemistry(as I didn’t have notes)Then I had to solve my problem. How to do A/Ls in just 3 months. My friends who were getting As had been studying for more than 2 years. What could I possibly do? I was not going to give up, this was my only chance.So I learned how top students prepared for exams. They did 2 very important things,Well how can this help me? I have only 90 days. Surely even if I studied daily it wouldn’t be enough.So I asked a simple question.These are the answers I got.Now my task is simple. I have to find more effective and smart methods to do these 2 things.For the next 2 months I did this.So the final term test came and it sucked. My physics and mathematics marks were in mid 40s while chemistry in mid 20s. It was not surprising because I hadn’t complete the part two.Then I started doing past exam questions. I would do a problem/or usually a part of it, then look at the answer, and study the relavent section in a book.Then I would start searching for patterns in the papers of last 5 years. It was confusing at first then it all became very interesting. I found patterns everywhere from calculus to trigonometry and organic chemistry to physical chemistry.To be more specific I’ll give an example. If you rearrange a trig function in a certain way you’ll always get a similar problem in 4 of these papersWhen exam date was getting close it was so hard not to get frustrated. Luckily most of the things went allright and I obtained descent results (not great but OK for me).Note- I’m just an average student. I wanted to work hard during this 3 months but I couldn’t do that. I was a really awful procrastinator.So the bottomline isI wrote this answer just to clarify things in my mind and now I feel better.",2 followers,Richard Muller,19.4K,2.3K,201.9M,https://www.quora.com/What-are-some-uncommon-ways-to-work-smarter-instead-of-harder
