,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,extended_entities
description,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,Creatio is a global vendor of one platform to automate industry workflows and CRM with no-code and a maximum degree of freedom.,,,,,,False,0,0,False,False,en,False,
url,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,https://t.co/j9RPQcS9sz,,,,,,False,0,0,False,False,en,False,
entities,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'url': {'urls': [{'url': 'https://t.co/j9RPQcS9sz', 'expanded_url': 'http://www.creatio.com', 'display_url': 'creatio.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",,,,,,False,0,0,False,False,en,False,
protected,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
followers_count,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3979,,,,,,False,0,0,False,False,en,False,
friends_count,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,440,,,,,,False,0,0,False,False,en,False,
listed_count,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,132,,,,,,False,0,0,False,False,en,False,
created_at,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,Wed Oct 20 08:22:39 +0000 2010,,,,,,False,0,0,False,False,en,False,
favourites_count,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1022,,,,,,False,0,0,False,False,en,False,
utc_offset,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
time_zone,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
geo_enabled,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
verified,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
statuses_count,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2938,,,,,,False,0,0,False,False,en,False,
lang,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
contributors_enabled,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
is_translator,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
is_translation_enabled,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
profile_background_color,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,C0DEED,,,,,,False,0,0,False,False,en,False,
profile_background_image_url,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,,,,,,False,0,0,False,False,en,False,
profile_background_image_url_https,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,,,,,,False,0,0,False,False,en,False,
profile_background_tile,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
profile_image_url,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,http://pbs.twimg.com/profile_images/1189208298513412096/zdWsRYZe_normal.png,,,,,,False,0,0,False,False,en,False,
profile_image_url_https,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,https://pbs.twimg.com/profile_images/1189208298513412096/zdWsRYZe_normal.png,,,,,,False,0,0,False,False,en,False,
profile_banner_url,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,https://pbs.twimg.com/profile_banners/205159509/1664896120,,,,,,False,0,0,False,False,en,False,
profile_link_color,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1DA1F2,,,,,,False,0,0,False,False,en,False,
profile_sidebar_border_color,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,C0DEED,,,,,,False,0,0,False,False,en,False,
profile_sidebar_fill_color,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,DDEEF6,,,,,,False,0,0,False,False,en,False,
profile_text_color,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,333333,,,,,,False,0,0,False,False,en,False,
profile_use_background_image,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
has_extended_profile,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
default_profile,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,True,,,,,,False,0,0,False,False,en,False,
default_profile_image,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
following,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
follow_request_sent,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
notifications,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
translator_type,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,none,,,,,,False,0,0,False,False,en,False,
withheld_in_countries,Wed Nov 02 14:00:21 +0000 2022,1587806824572620802,1587806824572620802,"On November 8-9, join Creatio at the “Unleashing Digital Customer Experience” event in Amsterdam to discover the mo… https://t.co/2DsJHW1Ntf",True,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,[],,,,,,False,0,0,False,False,en,False,
hashtags,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,"[{'text': 'Tech', 'indices': [0, 5]}, {'text': 'NewsFlash', 'indices': [6, 16]}]",,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
symbols,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,[],,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
user_mentions,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,[],,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
urls,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,"[{'url': 'https://t.co/iHGXUsxg0H', 'expanded_url': 'https://twitter.com/i/web/status/1587806817450606595', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
iso_language_code,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,en,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
result_type,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,recent,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
id,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,1255022272412172288,,,,,,False,0,0,False,False,en,False,
id_str,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,1255022272412172288,,,,,,False,0,0,False,False,en,False,
name,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,ᴛᴇᴄʜ ɪɴᴊᴇᴋᴛɪᴏɴ 🖥 💉 🤖,,,,,,False,0,0,False,False,en,False,
screen_name,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,techinjektion,,,,,,False,0,0,False,False,en,False,
location,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,127.0.0.1,,,,,,False,0,0,False,False,en,False,
description,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,"I tweet about Tech news, programmer jokes, quotes and cool stuff on APIs, Python, ReactJs, Linux along with useful tips and code samples for developers.",,,,,,False,0,0,False,False,en,False,
url,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,https://t.co/WseFOot1YA,,,,,,False,0,0,False,False,en,False,
entities,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,"{'url': {'urls': [{'url': 'https://t.co/WseFOot1YA', 'expanded_url': 'https://techinjektion.dev', 'display_url': 'techinjektion.dev', 'indices': [0, 23]}]}, 'description': {'urls': []}}",,,,,,False,0,0,False,False,en,False,
protected,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
followers_count,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,992,,,,,,False,0,0,False,False,en,False,
friends_count,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,1,,,,,,False,0,0,False,False,en,False,
listed_count,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,12,,,,,,False,0,0,False,False,en,False,
created_at,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,Tue Apr 28 06:33:47 +0000 2020,,,,,,False,0,0,False,False,en,False,
favourites_count,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,50587,,,,,,False,0,0,False,False,en,False,
utc_offset,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
time_zone,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
geo_enabled,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
verified,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
statuses_count,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,168264,,,,,,False,0,0,False,False,en,False,
lang,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
contributors_enabled,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
is_translator,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
is_translation_enabled,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
profile_background_color,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,F5F8FA,,,,,,False,0,0,False,False,en,False,
profile_background_image_url,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
profile_background_image_url_https,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,,,,,,,False,0,0,False,False,en,False,
profile_background_tile,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,False,,,,,,False,0,0,False,False,en,False,
profile_image_url,Wed Nov 02 14:00:19 +0000 2022,1587806817450606595,1587806817450606595,"#Tech #NewsFlash 11/02
The intersection of tech and diplomacy: Global collaboration on emerging technologies - Prot… https://t.co/iHGXUsxg0H",True,,,"<a href=""https://techinketion.com"" rel=""nofollow"">Tech Injektion Bot</a>",,,,,,http://pbs.twimg.com/profile_images/1260798654056710145/leIPdFXr_normal.jpg,,,,,,False,0,0,False,False,en,False,
