,Answer,followerCount,name,upvoteCount,answerCount,answerViews,question
25,"Nigeria is by far Africa’s largest economy.It is estimated to have a nominal GDP of $447 billion, nearly $100 billion more than the second-placed South Africa.Billionaire investors such as Dangote have continued to invest in multiple industries, helping the country grow. His company is even building an oil refinery, and for that he has decided to buy this world’s largest regenerator, which was hauled to site using a trailer with 300 tires.It has 190 million people and 110 million of them are in active working to build this economy. Of course, it is Africa’s largest oil producer.Despite all thiNigeria is by far Africa’s largest economy.It is estimated to have a nominal GDP of $447 billion, nearly $100 billion more than the second-placed South Africa.Billionaire investors such as Dangote have continued to invest in multiple industries, helping the country grow. His company is even building an oil refinery, and for that he has decided to buy this world’s largest regenerator, which was hauled to site using a trailer with 300 tires.It has 190 million people and 110 million of them are in active working to build this economy. Of course, it is Africa’s largest oil producer.Despite all this, the economy of Nigeria is still smaller than the drugs and prostitution industry of the USA, which is valued at $512 billion to $805 billion.Different estimates have been made, but no matter which metric you choose, sex and drugs are big business in the U S of A.EDITI expected some love for this answer. But honestly, 55 upvotes? Wow! My biggest Quora achievement ever. 😻","46,512 followers",Avadhesh Khanna,24.1K,272,11.3M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
26,"Some South Indian Hindu Temples Don’t Allow Foreign Tourists to Enter the TempleYes, we build Hindu temples all over the world but when a foreign tourist wants to visit a Hindu temple in India, they will be prohibited from entering inside the temple by arrogant priests who take care of the temple.Recently my friend travelled all the way from United States just to visit Hindu temples. And we couldn’t have treated him more badly. I took him to some old Hindu temples in Kanchipuram, priests literally insulted us and prohibited his entry into the temple.PS: Edited the heading a little bit, becauseSome South Indian Hindu Temples Don’t Allow Foreign Tourists to Enter the TempleYes, we build Hindu temples all over the world but when a foreign tourist wants to visit a Hindu temple in India, they will be prohibited from entering inside the temple by arrogant priests who take care of the temple.Recently my friend travelled all the way from United States just to visit Hindu temples. And we couldn’t have treated him more badly. I took him to some old Hindu temples in Kanchipuram, priests literally insulted us and prohibited his entry into the temple.PS: Edited the heading a little bit, because it is not whole of India but South India. (As far as I am aware of)",2 followers,Jeffrey Teoh,7.3K,0,0,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
27,"Transgenders Festival of IndiaEvery year, between April and May, thousands of transgenders from across the country celebrates the transgenders festival in Koovagam, a remote village in Tamil Nadu.The LegendThis festival is celebrated in the Koothandavar Temple of Koovagam and has its roots in Hindu epic Mahabharata.According to legend, during the Mahabharata war, on the 18th day there came a scenario where the Pandavas had to sacrifice someone from themselves to Goddess Kali to win the battle.Aravan (the son ofTransgenders Festival of IndiaEvery year, between April and May, thousands of transgenders from across the country celebrates the transgenders festival in Koovagam, a remote village in Tamil Nadu.The LegendThis festival is celebrated in the Koothandavar Temple of Koovagam and has its roots in Hindu epic Mahabharata.According to legend, during the Mahabharata war, on the 18th day there came a scenario where the Pandavas had to sacrifice someone from themselves to Goddess Kali to win the battle.Aravan (the son of.The FestivalIn this festival, thousands of transgenders who come for the annual event consider themselves the brides of Aravan. They celebrates this festival with songs, dances, games and even a beauty pageant. The winner of the pageant is crowned 'Miss Koovagam'.Ms. Koovalagam beauty contest.The ConclusionOn the 17th day, these transgenders dress up like brides and tie mangalsutra around their necks, acts like Mohini and on the last day i.e. 18th day, acts as widows and mourn the death of Aravan by breaking their bangles and mangalsutra, symbolising the end of their one-day marriage.Bride of Aravan: A priest at Koothandavar Temple ties the MangalsutraFootnote:",159 followers,Shikhar Saxena,10.2K,140,729.7K,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
28,no plastic bags in India before 1985.no plastic bags in India before 1985.,"114,995 followers",Daveed Phoenix,29.5K,9.9K,159.9M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
29,"Did you know thatHere are 7 Most Interesting Facts About India:1. Varanasi - One of The Oldest Inhabited Places of the WorldSituated on the banks of river Ganges and rDid you know thatHere are 7 Most Interesting Facts About India:1. Varanasi - One of The Oldest Inhabited Places of the WorldSituated on the banks of river Ganges and represented in the Parliament by the country's PM Narendra Modi, the holy city of Benares is at least 3000 years old. According to Hindu Mythology, Lord Shiva found this city 5000 years ago.2. World's Only Floating Post OfficeIndia is not only known for the largest number of post offices in the world, but it has its very own floating post office on Dal Lake in3. Wettest Place on Earth - MawsynramHolding a Guinness record for highest average annual rainfall, this town in4. The Largest Number of Vegetarians in the WorldAre you a vegetarian? You will fit right in here. With the majority of the population following Hinduism, around 29%-40% of the people are vegetarians.5. World's Largest Milk ProducerLove milk and milk products? Here's an interesting fact for you. Reaching over 155.5 million tonnes in 2015, India is the largest milk producing country in the world.6. Most Visited Place in the WorldAwarded by the World Book of Records, the Golden Temple of7. World's First Hospital TrainLiving true to its name, The Lifeline Express a.k.a the Jeevan Rekha Express is the world's first hospital train taking its services ranging from surgeries to cancer treatment to remote villages.Phew! That's a lot of interesting facts about India. Go on, pass it on to your friends and let their minds be blown away too!",79 followers,Atul Deshpande,16.9K,0,0,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
30,"as per Indian parents there are only 3 roads,as per Indian parents there are only 3 roads,",9 followers,Pawan Singh,8.9K,234,3.7M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
31,"You cannot question your Government!Few moments back I was filing an online RTI application on the question of educational criterion prescribed in the Constitution of India, for MPs and MLAs and its amendment.After registering, I landed on the main page where I had to put up the question, despite several attempts, however the page was not accepting my request. I refreshed the whole page twice or thrice and did not find the mistake, but lastly on detailed examination I found out that, I cannot useThere are only few characters (You cannot question your Government!Few moments back I was filing an online RTI application on the question of educational criterion prescribed in the Constitution of India, for MPs and MLAs and its amendment.After registering, I landed on the main page where I had to put up the question, despite several attempts, however the page was not accepting my request. I refreshed the whole page twice or thrice and did not find the mistake, but lastly on detailed examination I found out that, I cannot useThere are only few characters (Whatttt????? The Government wants us polite and mannered, but refusal to a question mark is a severe blow to the fundamental rights of the primary schooling!!!",229 followers,Pulkit Aggarwal,27.3K,170,1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
32,"I recommend you to read each fact slowly and take atleast 5 seconds to understand and relate every fact.“East or West India is the best”Here, I'm not going to tell some regular well known facts and different from all aboveYes1.Yes, first and most hilarious one, the shirt buttons weI recommend you to read each fact slowly and take atleast 5 seconds to understand and relate every fact.“East or West India is the best”Here, I'm not going to tell some regular well known facts and different from all aboveYes1.Yes, first and most hilarious one, the shirt buttons we all use and don't acknowledge. But these were invented in India.2.Yes it is originated from India.3.4.Rig veda-“Sun moves in its orbit which itself is moving. Earth and other bodies move around sun due attraction force, because sun is heavier than them.”5.“ Yug sahasra Yojana par bhanu,leelyo taahi madhura phal jaanu”6.Rig veda-“The earth is devoid of hands and legs, yet it moves ahead. All the objects over the earth also move with it. It moves around the sun.”7.As much as the students hate it, But India invented it.8.Ajay V. BhattAGP (Accelerated Graphics Port) , PCI Express , Platform Power management architecture and various other chip-set improvements.9.Vinod Dham10.1.2.Till date, it is considered to be one of the CIA’s biggest failures in espionage and detection.3.4.5.6.7.1.2.Shani Shingnapur is one of the most amazing village of India. All houses in the village didn’t have doors including their shops and halls. They have never kept their valable things in lock and key. No0 theft has been reported yet in the village, it is the most amazing fact about India. This village is situated in Nevasa taluka of Ahmednagar district of Maharashtra state in India.3.Indian Railways has total 1.4 million employees which is equivalent to the entire population of many countries such as Trinidad and Tobago, Estonia, Mauritius, Bahrain, Cyprus, Luxembourg, Iceland, Liechtenstein, Monaco, Vatican City and more. I have only mentioned a few countries names here not all.4.There are 31 doctors in one family of Jaipur in Rajasthan.5.6.Every 12 years, a religious gathering called the Kumbh Mela occurs in India. It is the world’s largest gathering of people.The gathering is so large that the Kumbh Mela is visible from the space.So India is a nation with a lot of hidden treasures as Albert Einstein himself said-“We owe a lot to the Indians, who taught us how to count, without which no worthwhile scientific discovery could have been made.”Albert EinsteinI think my answer will help you to find out these unknown facts about INDIAIf you can any query please comment.",57 followers,Akash Sharma,36.9K,0,0,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
33,"* India has heights number of miss world.India has the highest number of Miss World winners. Miss World is one of four major international beauty pageants.* Ramoji Film City, Hyderabad is the largest film city/film studio complex in the world. Shooting of Bahubali took placed here.Bahubali set in Ramoji film city now opens its doors for tourists and fans! The dream-like Bahubali set in Ramoji* India has heights number of miss world.India has the highest number of Miss World winners. Miss World is one of four major international beauty pageants.* Ramoji Film City, Hyderabad is the largest film city/film studio complex in the world. Shooting of Bahubali took placed here.Bahubali set in Ramoji film city now opens its doors for tourists and fans! The dream-like Bahubali set in Ramoji film city is now a tourist attraction in Hyderabad.* India produces the largest number of films in the world.But a large section of its population doesn't have access to theatres to cinema screens. According to the FICCI Frames Report 2018, India only has 8,530 cinema screens in the country compared to over 40,000 in, both, China and the United States.* India is the second largest English speaking country on the planet.Mean while there are 720 languages spoken in india. Among them 22 languages are major. In addition, the Government of India has awarded the distinction of classical language to Kannada, Malayalam, Odia, Sanskrit, Tamil and Telugu.* Every year India produces one Australia.Our population increases by 40 per minute or nearly 1.25 crore per year. Again according to 2001 census, the population of India rose to 102.7 crore. After every three months India produces one Israel, after every six months one Switzerland and after one year India produces one Australia.* Attempting suicide is crime in India so kids do not try at home.Text. 309. Attempt to commit suicide: Whoever attempts to commit suicide and does any act towards the commission of such offence, shall be punished with simple imprisonment for a term which may extend to one year or with fine, or with both.* Are you a vegetarian?Are you a vegetarian!!, You will fit right in here. With the majority of the population following Hinduism, around 29%-40% of the people are vegetarians.* India is country of legends. We transported Rocket on bicycle.In 1963, ISRO launched its first-ever rocket from a church in Thumba, on the outskirts of modern-day Trivandrum. The said rocket was transported on a bicycle. The launching pad later came to be known as Vikra...",46 followers,Vikrant Mahajan,42.1K,0,0,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
34,"We have seen this beautiful couple in Vodafone Advertisement during IPL seasons which showed the couple visiting Goa and how they enjoyed their whole trip throughout the whole advertisement series.Now again they are back with their new international Ad For Vodafone.|Ever Wondered who they are?|Meet The Dhananjayans!They are veteran Bharatanatyam dancers and Padma Bhushan awardees Shanta and Vannadil Pudiyaveettil Dhananjayan.|Yes They are!|They are legendary Bharatnatyam dancers and they are real life couples.Here they are with their quality essence & perfection inThey are also fWe have seen this beautiful couple in Vodafone Advertisement during IPL seasons which showed the couple visiting Goa and how they enjoyed their whole trip throughout the whole advertisement series.Now again they are back with their new international Ad For Vodafone.|Ever Wondered who they are?|Meet The Dhananjayans!They are veteran Bharatanatyam dancers and Padma Bhushan awardees Shanta and Vannadil Pudiyaveettil Dhananjayan.|Yes They are!|They are legendary Bharatnatyam dancers and they are real life couples.Here they are with their quality essence & perfection inThey are also founders of theThey have won lots of awards and honour in their mastered field in India and Internationally also.The couple’s infectious energy and enthusiasm has certainly caught the attention of Everyone.Even I got to know when searched about them on Internet, and ended up knowing the unknown facts about these great people.This couple is a great example of Chemistry, Love, Synchronization, Energy and Happiness.And Now Their Advertisements are Viral and loved by everyone on the TV. Most of us have seen them in the Vodafone Advertisement but most people didn’t knew who they actually are!I Hope This Information was Interesting.Thank You![P.S]//source :google,Wikipedia.","17,437 followers",R J Holland,10.9K,4.3K,71.8M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
35,Indian Population:Indian Population:,0 followers,Nor Reza,15.4K,8.6K,50.3M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
36,"I don’t know whether someone has already mentioned about it or not..I just want to share this piece of information with you..Do you guys know about the India’s underground laboratory..Yes, India has it’s first underground laboratory called Jaduguda Lab which is located 555 meters underground in Jharkhand. The lab is built over a Uranium mine at a cost of Rs 20 Lakh.Experiments in the search for darkmatter will be made possible in this setting as the lab is shielded from intruders like cosmic rays and other radiations, Scientists from Kolkata’s Saha institute of Nuclear physics are spearheadingI don’t know whether someone has already mentioned about it or not..I just want to share this piece of information with you..Do you guys know about the India’s underground laboratory..Yes, India has it’s first underground laboratory called Jaduguda Lab which is located 555 meters underground in Jharkhand. The lab is built over a Uranium mine at a cost of Rs 20 Lakh.Experiments in the search for darkmatter will be made possible in this setting as the lab is shielded from intruders like cosmic rays and other radiations, Scientists from Kolkata’s Saha institute of Nuclear physics are spearheading the research project..Thanks for reading… :)Hakuna Matata..",298 followers,Karan Singh,2.4K,135,3.3M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
37,"#1 You can not leave India with Indian currency with you if you are a foreigner#2 Indian army is the world’s largest voluntary force#3 Indian navy has lost only one warship in its history - INS Khuhri#4 India was divided on the basis of religion, there are more Muslims in India today than at the time of partition but the same is not true in Pakistan with thier minority population.#5 Algebra, Trigonometry and Calculus are studies, which originated in India.#6 During the mughal rule in India, the mughals were indulged in mass conversion of Hindus and Sikhs, Sikhs who not only refused to convert#1 You can not leave India with Indian currency with you if you are a foreigner#2 Indian army is the world’s largest voluntary force#3 Indian navy has lost only one warship in its history - INS Khuhri#4 India was divided on the basis of religion, there are more Muslims in India today than at the time of partition but the same is not true in Pakistan with thier minority population.#5 Algebra, Trigonometry and Calculus are studies, which originated in India.#6 During the mughal rule in India, the mughals were indulged in mass conversion of Hindus and Sikhs, Sikhs who not only refused to convert but also posed a challenge militarily were dealt with extreme brutality.#7 The Somnath temple was destroyed 17 times :The Somnath temple was looted, sabotaged many a times resulting in complete destruction. It is said that in 1026 AD, Mahmud Ghajini plundered this temple. Then came Afzal Khan, the commander of Ala-Ud-Din Khilji and then Aurangzeb. This temple, as per the history, was destructed as many as 17 times.#8 Rockets were first made in the Mysore empire#9 When the ancient university was destroyed in Nalanda: 9 Million Books Burnt in 1193 by Bakhtiyar Khilji#10 The oldest European church and synagogue in India are in the city of Cochin. They were built in 1503 and 1568 respectively.#11 In a crackdown on Bengalis, the Pakistani army raped thousands of Bangladeshi women. They were later avenged by Mukti Bahini a guerrilla force created by India.",0 followers,Juan Hathaway,9.9K,112,3.7M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
38,"North Sentinel Island - A banned island in IndiaMost of the Indians have no idea about this island. North Sentinel Island is an island in Bay of Bengal and is a part of the Andaman Islands.The island which lies at 50 kms west of Port Blair, the capital of Andaman & Nicobars, and has a total area of 59.67 sq.kms.This island is inhabited by an African Ethinic group which isolated itself from rest ofNorth Sentinel Island - A banned island in IndiaMost of the Indians have no idea about this island. North Sentinel Island is an island in Bay of Bengal and is a part of the Andaman Islands.The island which lies at 50 kms west of Port Blair, the capital of Andaman & Nicobars, and has a total area of 59.67 sq.kms.This island is inhabited by an African Ethinic group which isolated itself from rest of the world. These people are called “Sentinelese”. An estimated population of 39 people live on this island as of 2011.It has been estimated that this island has been inhabited by the Sentinelese from the past 60,000 years and have never interacted with the outside world.The island is considered to be the World’s Most Dangerous Island and the Sentinelese to be the Most Isolated Tribe in the World.The island was first discovered in 1771 by British surveyor-John Ritchie.There are many incidents where Sentinelese have attacked the outsiders who have reached the North Sentinal Island accidentally or for interacting with these people.On 26 January 2006, two fishermen were killed by Sentinelese when their boat drifted near the island.They even attacked the Indian Navy personnels who have reached for their help during the 2004 Indian Ocean Tsunami Disaster.Sentinelese aiming at the Indian Coast Guard Helicopter in December,2004Sentinelese lined up on shore, ready to fight off visitorsThe ...","90,948 followers",Divyansh Mundra,13.9K,1.2K,61.7M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
39,"No.Categorically, no. Russia does not have enough nukes to totally destroy the country, regardless of delivery systems, although the cities are a much softer target and she could damage it severely. Totally destroy? No. The United States is a continental nation. The US and Russia combined couldn’t do that.In an all-out effort, sending as many nukes as they have, they could kill half of us, maybe; all in cities. But there’s no sense in nuking Kansas just to get a couple of farmers. (That’s horrible enough, thank you; half of us is pretty bad.)They also don’t have that many hypersonics, and can’No.Categorically, no. Russia does not have enough nukes to totally destroy the country, regardless of delivery systems, although the cities are a much softer target and she could damage it severely. Totally destroy? No. The United States is a continental nation. The US and Russia combined couldn’t do that.In an all-out effort, sending as many nukes as they have, they could kill half of us, maybe; all in cities. But there’s no sense in nuking Kansas just to get a couple of farmers. (That’s horrible enough, thank you; half of us is pretty bad.)They also don’t have that many hypersonics, and can’t build them, either. Trying would result in the economy collapsing. Besides, we’d notice.",36 followers,Keith Burton,1.1K,1.5K,8.9M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
40,Enough of this nonsense. The Russians are always announcing super weapons that don’t work as intended and they don’t have the development capability and/or enough money to make it work. Looking at announced Russian weapons is like looking at porn - it isn’t really getting you anywhere.,0 followers,Tony Bartlett,1.5K,17.1K,48.1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
41,"USA has a sub-fleet for a reason - no way Russia can attack without retaliation.There are contingencies for if DC (and all politicians) are wiped off the map in a sneak attack. (designed for the far more likely threat - a suitecase nuke). If very well crafted, the delay may take a while - but central command could eventually ok the retaliation.. It HAS to, otherwise this would be the single primary goal of a foreign aggressor - the sneak-attack; defeating the entire point of the defense network.",0 followers,Gab Chan,4.8K,4.5K,26.1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
42,"Most of America’s nuclear retaliatory power is inside our Ohio-class missile submarines. Fourteen subs, each carrying up to 192 nuclear warheads. That’s one heaping big American super-sized serving of retaliation!In addition to the heavily-hyped hypersonic missiles, Russia has also been working on a nuclear torpedo calledMost of America’s nuclear retaliatory power is inside our Ohio-class missile submarines. Fourteen subs, each carrying up to 192 nuclear warheads. That’s one heaping big American super-sized serving of retaliation!In addition to the heavily-hyped hypersonic missiles, Russia has also been working on a nuclear torpedo calledabove: Burevestnik nuclear ramjet-powered hypersonic cruise missile.above: Poseidon nuclear torpedo (artist’s rendering). Wow, that’s huge!Both of these research programs were direct responses to US progress in Anti-Ballistic Missiles (ABMs). America now has two different ABM systems that Russia knows have reliably made repeated kills in live tests. (success rate varies from 50% to over 90%. I know 50% doesn’t sound great. But that is for intercepting ICBMs while still in space, a huge technical challenge, and that missile is still in-development)The doctrine of Mutually-Assured Destruction (MAD) is still in-effect between the US and Russia, simply because it’s worked for 70 years. Both sides understand and agree that “if I attack you, you’ll still be able to retaliate and destroy me too. If both sides know that we both will always lose in a nuclear exchange, we won’t start one”.But that “be able to retaliate” part is critical. Even though we’ve agreed not to deploy large enough numbers of ABMs to defend against Russian attacks, that’s a political decision that could change quickly.The American ABMs are meant to stop nuclear terrorists and “rogue” nuclear powers like North Korea. But if our ABMs threatened to change the playing field so much that Russian ICBMs were no longer a deterrent, that could provoke Russia into a first strike attack before they were rendered helpless.Developing a complex new advanced weapon takes decades. But once it’s ready, if the US did a “race to the Moon” style push and threw a trillion dollars at the project, we could build thousands of ABMs and make Russia’s ICBMs obsolete in about a decade.If Russia couldn’t retaliate after a US first strike, there’d be nothing but our goodwill left to stop America from destroying them. An intolerable situation for any superpower!So that’s how I view these new Russian weapons: They aren’t an escalation, just a new delivery system. They will maintain balance between the superpowers. The US will be able to counter the growing threat of small nuclear attacks against us, involving one or a few incoming missiles. Russia will create some new weapons that work around America’s new defenses, MAD stays in-effect and we superpowers don’t destroy human civilization.One more detail I should mention: The two sides here, Russia and US-plus-NATO, are allowed by treaty to each have about 6,000 nuclear weapons. These new weapons won’t be adding more to that total. New weapons will replace older ones, which will then be destroyed and their nuclear material recycled. And the process is monitored by international observers, so no cheating.Maintaining these delicate balances of power keep the superpowers calm. Well, calmer anyway. MAD has worked for over 70 years. It’s a crazy doctrine that we basically fell into by accident. But it works, and we shouldn’t break it until we have a better one in-place.This has all happened before: In the early 1950s, the USSR did a study (top secret then, but now declassified and available online) on how to get their nuclear bombers past the new American air defenses being constructed, which were quite elaborate and sophisticated: Multiple layers of radar covering the entire continent, a nationwide computer control network, and manned interceptor jets plus nuclear-tipped surface-to-air missiles around the northern and coastal cities.above: Several Nike Hercules missiles coming at your bombers at Mach 3.5, each carrying a 20kt nuclear warhead, is going to give any bomber formation a very bad day. In my opinion, the Nike Hercules were the coolest-looking missiles ever built. :)The Soviet study concluded that their air forces could not penetrate these defenses in enough numbers to successfully carry out an attack. So they looked for a new way to deliver nukes, and that’s exactly how ICBMs and Sputnik came to be. It scared the heck out of America at first, but we had our own ICBMs within a few years.above: Soviet R-7 ICBM. An invention that can truly be said to have “changed the world”.edit: Changed first pic, which was miscaptioned by the source and actually the wrong missile. Thanks, Phil Thomson!","43,178 followers",Misha Firer,3.1K,1.3K,132.6M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
43,"Probably not in the immediate near future. but in 50 ~100 years it’s very possible. I remember in early 1980s when China just opened up(and still extremely poor), Reagan government sent someone to China to evaluate the Chinese education system(because Ronald Reagan wanted to know if the Chinese can be a strong ally against the Russians). The result surprised everyone. The average chinese middle school students outperforms american middle school students in almost all science field, especially in math. The reagan government official went back to report that “the Chinese will rule the world”.",469 followers,Daniel Cohort,11.9K,377,1.2M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
44,"For sure yes without any doubtsFor example China has 202 Super computers and stays on top of the list ahead of US with 144 Super computers. Chinese are also leading in the amount of intellectual property patents for design and industrial engineering and again going ahead of US. More than 60% of the papers written in steel industry belong to Chinese research engineers.They haveFor sure yes without any doubtsFor example China has 202 Super computers and stays on top of the list ahead of US with 144 Super computers. Chinese are also leading in the amount of intellectual property patents for design and industrial engineering and again going ahead of US. More than 60% of the papers written in steel industry belong to Chinese research engineers.They have huge technological companies which can go one on one with their equivalent Us ones . For example like Alibaba (Amazon), Baidu (Google), Xiaomi (Apple), Tucent(Facebook), Did Chuxing (Uber),Youku(youtube and Netflix), QQ(Spotify) etc. The list goes on. These companies are financially as strong or sometimes stronger than their American counterparts. Having access to such a large population helps. That the government helps by restricting competition from outside definitely helps a lot.This domination does not end just in technological sector. Siemens and Alsthom had to merge in September this year (2017) to counter CRRC in the high speed rail building industry. This merger will bring a 18billion$ competitor to CRRC which is having an annual revenue of 35billion$. They are very active in infrastructure projects in Africa where the western world is not so involved.The government is stable and enforcing technological advancement with authority (of course it is difficult to enforce such things so hard in democratic countries). Intelligent Steel making , Indistry 4.0 , Driverless Electric buses (running in Taiyuan), Electric Taxis all are examples of Government backed advances. Sometimes experiments fail like the straddling bus in Qinhuangdao. But then such steps help technological advancement.So I would not say that Chinese are the most technologically advanced country yet. But considering the above arguments, in decades for sure it will be.",0 followers,Lance Chambers,660,7.6K,24.4M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
45,"One need to look at available data in the public domain to determine China's status in the club of advanced technology nations. China has the oldest education system in the world. Their civil service exam goes back to Cunfucious era.Countries are investing in education and building their human resources. More and more countries are improving their STEM (science, technology, engineering and mathematics) score.Chinese and Indian are in the race to seek advance status in the core areas.Looking at available data in public domain the Chinese are scoring better than Indians in the STEM area. Even thOne need to look at available data in the public domain to determine China's status in the club of advanced technology nations. China has the oldest education system in the world. Their civil service exam goes back to Cunfucious era.Countries are investing in education and building their human resources. More and more countries are improving their STEM (science, technology, engineering and mathematics) score.Chinese and Indian are in the race to seek advance status in the core areas.Looking at available data in public domain the Chinese are scoring better than Indians in the STEM area. Even though China had bouts of war they had a central imperial system and on the other hand the Indian system suffered due to colonialism and their systematic abuse of Indians to weaken the polity.China and India are out numbering the USA and Europeans in churning out graduates from their universities. Untill last year US dominated in number of graduates and now USA is packed in the third place with 67.4 million graduates. The world's number one in terms of graduates is India with 78 million and closely followed by China as second with 77.7 million graduates.Some estimates that the both the educational power houses will be in competition and China will take the lead in 2030.Both the counties are trying to do well in their STEM score and in number of STEM graduates.The world economic forum reports that in 2016 China had 4.7 million STEM graduates while India has 2.6 million and USA half a million.India is missing the opportunity to become the most advanced technology nation. One need to look at the last budget year and the allocations for science and technology areas. Certainly the figures did not make the scientists happy.Modi's vision is to make his nation a science power house in 2030. This means the educational system and the curricular has to be modernized and central and state governments need to make a special effort to achieve this vision.India spends on science and technology a measly 0.9 percent of GDP while China spends 2 percent of their GDP.","68,575 followers",Kanthaswamy Balasubramaniam,514,17.3K,411.1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
46,"Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016Yes. Just take a look at these :China put a man into space in 2003.China sent a land rover to the moon in 2013.China launched a space lab in 2011.Chinese supercomputer has been ranked No.1 in the Top500 list beating America for 6 consecutive times up to now. China builds the fastest computer in the world.China has a strong nuclear program.China has the longest high-speed rail system in the world. The design and development of the system is indigenous to China.China is the world leader in quantum communication. The first quantum communication satellite in the world was launched by China in 2016/8.China has indigenous version of American C-17 heavy lifter.China is taking on Boeing and Air-bus.Sometimes Silicon valley copies China for their mobile internet ideas.China is also the world’s largest exporter of smart phones, including iPhones.Chinese Jiao Long reached deeper than 7000 meters below the sea.China built the longest bridge in the world (more than 164 kilometers)Lenovo is the world’s No.1 PC makerDJI is the world’s No.1 drone makerBaidu is testing the Chinese autonomous driving carAlibaba is the world’s largest E-commerce platformPLAN surpassed Russian navy in surface vessel quality and capabilities",711 followers,Robert Milanović,1.8K,0,0,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
47,"No.30 years is a HELL of a long time for technology.Let’s imagine we lived in 1990 and China had today’s technology:So in 1990 - hardly anyone had cellphones or Internet, and only 20% of people had computers. About 45% of people still had a VCR.Can you try to imagine what it would be back then - looking at a country where nearly everyone had a computer and a modern cellphone and the ability to transfer information instantly anywhere and have all of human knowledge at your fingertips?That’s what 30 years is like.China is not REMOTELY 30 years ahead…not even 1 year actually.Very, very few NEW teNo.30 years is a HELL of a long time for technology.Let’s imagine we lived in 1990 and China had today’s technology:So in 1990 - hardly anyone had cellphones or Internet, and only 20% of people had computers. About 45% of people still had a VCR.Can you try to imagine what it would be back then - looking at a country where nearly everyone had a computer and a modern cellphone and the ability to transfer information instantly anywhere and have all of human knowledge at your fingertips?That’s what 30 years is like.China is not REMOTELY 30 years ahead…not even 1 year actually.Very, very few NEW technologies come from China - what they are good at is mass production…which means that in almost every case, the western world comes up with a new product - but it’s expensive and rare - and then China comes in - pushes price and availability to the floor - and then everyone can use it.That’s not universally the case - but it’s very typical.","23,885 followers",Robin Daverman,692,2.3K,40.1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
48,"Generally, yes. I expect that USA will still lead in some areas but overall China will be technologically dominant. This is inevitable because:China has already surpassed America in many STEM fields such as AI, robotics, quantum computing, hypersonic vehicles, Thorium reactors, EVs, etc.","68,575 followers",Kanthaswamy Balasubramaniam,898,17.3K,411.1M,https://www.quora.com/What-are-some-of-the-lesser-known-and-mind-blowing-facts-about-India
