,sentence,sentence_rank,count,article_link
10,great client insights,0.07066502868941063,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
11,legal business,0.06919622921517815,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
12,Legl’s law firm clients,0.06473351794391696,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
13,business operations,0.05794938768509744,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
14,businesses,0.05702895137705228,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
15,markets,0.057028064452922946,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
16,English speaking markets,0.05639831588589589,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
17,legal work,0.05567241750596309,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
18,Legl’s team,0.05435934482101308,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
19,client-facing processes,0.050348613642165176,1,https://techcrunch.com/2021/03/11/legl-gets-7m-to-help-law-firms-upgrade-to-digital-workflows/
0,lawyer services,0.1131879941126845,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
1,Atrium’s lawyers,0.10813136485571484,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
2,Atrium clients,0.0976208172346932,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
3,professional service providers,0.09037712649276221,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
4,Atrium Kan,0.08778189946556633,2,https://techcrunch.com/2020/01/13/atrium-layoffs/
5,lawyers,0.08683018559455628,2,https://techcrunch.com/2020/01/13/atrium-layoffs/
6,new business services,0.08537106639623757,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
7,Atrium’s,0.08459248696362723,2,https://techcrunch.com/2020/01/13/atrium-layoffs/
8,human lawyers,0.08449030312913144,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
9,services,0.08290646013595472,3,https://techcrunch.com/2020/01/13/atrium-layoffs/
10,fewer expensive lawyers,0.08235453811035823,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
11,Atrium,0.07899350217450643,35,https://techcrunch.com/2020/01/13/atrium-layoffs/
12,Clients,0.0669408587222467,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
13,clients,0.0669408587222467,4,https://techcrunch.com/2020/01/13/atrium-layoffs/
14,future clients,0.06577273086899289,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
15,house,0.06064901945096876,8,https://techcrunch.com/2020/01/13/atrium-layoffs/
16,startups,0.05873412847142203,3,https://techcrunch.com/2020/01/13/atrium-layoffs/
17,our existing professional services network,0.0586059484706089,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
18,outside law firms,0.05709023075597366,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
19,legal technology,0.05442486551984334,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
20,quicker and cheaper legal services,0.05290185706086436,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
21,One Atrium client,0.051771256388718115,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
22,Justin Kan,0.05159300788090801,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
23,these cheap legal services,0.051415607543608535,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
24,CEO Justin Kan,0.051387068094986374,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
25,firms,0.05092443168536143,1,https://techcrunch.com/2020/01/13/atrium-layoffs/
0,Juro contracts,0.10337092602874656,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
1,pdf contracts,0.09380981074739034,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
2,contracts,0.09145349451689472,6,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
3,contract management,0.08979312864304352,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
4,contract management services,0.08748544605270522,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
5,automatic contract tagging,0.08649729932699354,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
6,new legal tech entrants,0.07639088354126762,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
7,legal tech,0.07543462094883693,2,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
8,Juro’s team,0.07272371078199785,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
9,machine learning tech,0.06828395040665727,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
10,founder Richard Mabey,0.06684044042490496,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
11,Juro users,0.06591384996502285,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
12,strong cross-functional teams,0.06520830260542548,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
13,Juro CEO,0.061726011218475436,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
14,Juro,0.060477270376513986,11,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
15,actionable data,0.060261371633523034,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
16,legal workflows,0.05883240045045824,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
17,Union Square Ventures,0.05869877964837201,5,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
18,legal smarts,0.05861392876600789,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
19,data scientists,0.05758244032282929,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
20,Richard Mabey,0.057071359663161625,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
21,Mabey,0.05420159952222466,8,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
22,product,0.05250513943041016,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
23,products,0.05250513943041016,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
24,E-signature giants,0.05194367586106237,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
25,new hires,0.05049901304584263,1,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
26,MS Word,0.050382791686694024,2,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
27,-,0.05036511587105767,4,https://techcrunch.com/2020/01/07/union-square-ventures-leads-legal-tech-startup-juros-5m-series-a/
0,legal billing software,0.0684193715705739,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
1,less time,0.06274720104599724,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
2,billable time,0.06271392034487427,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
3,more time,0.0625167181396061,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
4,lift law firm revenue,0.06163669371605543,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
5,lawyers,0.06147235123715202,4,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
6,wordmark Ping,0.06135659224772844,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
7,easier file sharing,0.061198602768258635,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
8,time,0.060391618196194194,2,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
9,billing systems,0.059432433216626265,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
10,legal software suites,0.059292476086122634,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
11,law firms,0.05911302098266419,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
12,Ping,0.058978849952779605,18,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
13,Ping’s,0.058445424533516206,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
14,clients,0.05771396037767664,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
15,First Round,0.05729592495942158,3,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
16,Ulu Ventures,0.05267156300122018,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
17,billing,0.05003982878278584,1,https://techcrunch.com/2019/11/12/ping-legal-timesheets/
0,Sequoia Capital,0.09261029319828469,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
1,existing investors,0.08778973687089767,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
2,Emergence Capital,0.08738328035931373,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
3,legal documents,0.08603535641001415,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
4,Workflow Designer,0.08038722472488512,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
5,cloud companies,0.07676040219013663,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
6,legal teams,0.07635352143071351,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
7,Y Combinator Continuity,0.07544361190473355,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
8,Ironclad,0.07097026270071378,5,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
9,new geographies,0.07007140724883447,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
10,company,0.0689118770230579,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
11,contracting time,0.06725325249563363,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
12,continued product innovations,0.06495548271829445,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
13,teams,0.05805129915933852,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
14,their individual business processes,0.05747614617180939,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
15,timelines,0.056293951835415836,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
16,contracting,0.05611538121415241,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
17,Jason Boehmig,0.0560118140314225,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
18,today,0.055420170242504285,2,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
19,our new Workflow Designer,0.054365450394882685,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
20,an approval process,0.053355698027855315,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
21,example,0.053262978530940565,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
22,later-stage company experience,0.05018717694269138,1,https://techcrunch.com/2019/09/17/ironclad-raises-50m-series-c-round-for-its-digital-contracting-platform/
0,legal document review,0.09215439371172222,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
1,company president Richard DeFrancisco,0.09058440254245537,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
2,document tagging,0.08020597423659269,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
3,law firms,0.07971771443232822,2,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
4,documents,0.07599316910896425,4,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
5,AI technology,0.07242852994048651,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
6,San Francisco,0.07229211530636488,2,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
7,Richard DeFrancisco,0.07118608974798554,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
8,legal information,0.06989183336061831,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
9,legal processes,0.06970621945413039,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
10,small data sets,0.06709359673957374,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
11,TechCrunch Disrupt Battlefield,0.06534192444167994,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
12,DeFrancisco,0.06450859831048758,6,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
13,AI,0.05979833487892172,6,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
14,service providers,0.05809671581511101,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
15,natural language processing,0.057845713789172054,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
16,largest global provider,0.0575791010939482,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
17,pre-seed money,0.0566393911945369,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
18,New Zealand VC Goat Ventures,0.05553041513686904,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
19,Disrupt,0.05509441079850492,2,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
20,time,0.05482179779631308,3,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
21,New Zealand,0.0546061707636956,6,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
22,funding,0.054355078149953204,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
23,a leading New Zealand law firm,0.0535948250195082,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
24,good reason,0.05120309813891158,1,https://techcrunch.com/2018/09/05/mccarthyfinch-ai-services-platform-automates-tedious-legal-tasks/
0,contract negotiations,0.08447845574355106,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
1,contract management,0.0830558877706011,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
2,contract renewals,0.08216944300770958,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
3,contract creation,0.0812312139454022,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
4,sales contracts,0.080763763296884,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
5,contract workflow,0.08061245622877379,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
6,red flag unusual contract terms,0.07675495680956398,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
7,founder Richard Mabey,0.0689598936360727,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
8,Point Nine Capital,0.06877915991763531,4,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
9,machine learning,0.0650050795545328,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
10,machine learning engineers,0.06327456689431893,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
11,UK startup Juro,0.058524830554626525,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
12,Gumtree co,0.05683761362570914,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
13,Richard Mabey,0.05593965861725829,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
14,seed funding,0.055202471312900965,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
15,co,0.054285389774300544,2,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
16,-,0.05311613910194422,4,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
17,founder,0.053105757613830885,3,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
18,Brexit,0.052253465124080814,5,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
19,Mabey,0.051663196902203695,10,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
20,AI-powered contract analytics,0.050125004685309664,1,https://techcrunch.com/2018/04/09/juro-grabs-another-2m-to-take-the-hassle-out-of-contracts/
0,law firms,0.08547876279659372,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
1,Notable Labs,0.08537045153666398,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
2,traditional law firms,0.08180690591799293,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
3,most law firms,0.08022515365879782,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
4,startups,0.07786306990142666,5,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
5,other firms,0.07571441092983298,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
6,upfront pricing,0.07338010113342897,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
7,Protocol Labs,0.07323598404913936,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
8,e-signing,0.07294296378664081,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
9,health care,0.07244530497899962,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
10,founded Attorney Fee,0.06918259294747747,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
11,Wilson Sonsini,0.06727707690838264,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
12,BeBe Chueh,0.06724037059474391,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
13,project management workflows,0.06632232816525739,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
14,Atrium Financings,0.06593760286981147,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
15,Atrium,0.06443836869984501,14,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
16,Atrium Counsel,0.06392934811733345,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
17,Kan,0.06354037275801552,12,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
18,Justin Kan,0.06253082031866142,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
19,preventative legal services,0.06186236810766903,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
20,medical tech,0.061687957359074654,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
21,LTS,0.06155165406821751,9,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
22,Chueh,0.061420374259063285,4,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
23,Legal Technology Services,0.06141978614205283,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
24,Meadow,0.058247988679758854,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
25,legal advice,0.05509563336096403,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
26,ongoing services,0.05395618301349021,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
27,Chris Smoak,0.053772139943161046,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
28,Augie Rakow,0.05335968664833052,2,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
29,lawyers,0.05246725334408101,1,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
30,Orrick,0.0508317240006576,4,https://techcrunch.com/2017/09/14/twitch-co-founder-justin-kan-launches-tech-enabled-law-firm-for-startups/
0,Tekton Ventures,0.07394549391191825,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
1,Shasta Ventures,0.07380725936228143,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
2,Oriza Ventures,0.07376420613860213,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
3,Slow Ventures,0.07375021257381283,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
4,Palapa Ventures,0.07370949650145764,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
5,Balance Ventures,0.07311956154380513,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
6,Initialized Capital,0.07294706707139317,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
7,Arena Ventures,0.0728397977972063,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
8,GGV Capital,0.07275309756325225,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
9,Caffeinated Capital,0.07273002928474354,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
10,Soma Capital,0.07246065368658242,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
11,Struck Capital,0.07240205656250603,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
12,Binary Capital,0.07218233918317002,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
13,Jackson Square Ventures,0.07198838369374516,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
14,Early Impact Ventures,0.07181617677038235,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
15,Thrive Capital Partners,0.07079945792138484,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
16,First Round Capital,0.07048172859671832,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
17,Palm Drive Capital,0.06997407039066218,2,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
18,law firms,0.057296056458955566,3,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
19,various law firms,0.055982363719585496,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
20,Justin Kan,0.05532442254002462,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
21,legal work,0.054429756475973846,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
22,alum Justin Kan,0.05393211448670301,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
23,corporate legal work,0.0516063281595292,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
24,repeatable processes,0.050642547720611254,1,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
25,Kan,0.05036337164034418,20,https://techcrunch.com/2017/06/15/justin-kan-atrium-lts-funding/
0,contract analysis,0.10895606712873232,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
1,Contracts,0.09641781525307962,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
2,contracts,0.09641781525307962,3,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
3,flagging compliance risks,0.07520649843023675,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
4,regulatory analysis,0.06848518860765151,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
5,legal risks,0.0672305152120464,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
6,compliance,0.06427030035239012,3,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
7,analysis,0.06370994848925822,3,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
8,that contract analysis space,0.0602832972665159,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
9,UK startup Juro,0.05901302042272036,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
10,the contract analysis,0.05778268043860748,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
11,financial crime,0.05535197262390494,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
12,legal process outsourcing,0.05522340992940737,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
13,UK companies,0.05188659873637669,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
14,new technologies,0.05042545942181796,1,https://techcrunch.com/2017/03/08/cognitiv-is-using-ai-for-contract-analysis-and-tracking/
